생산량,년도,지역,작물명,단위
18,2022,서울특별시,노지참외:생산량,톤
1,2013,서울특별시,시설참외:면적,ha
0,2014,서울특별시,시설참외:면적,ha
0,2015,서울특별시,시설참외:면적,ha
0,2016,서울특별시,시설참외:면적,ha
0.1591,2017,서울특별시,시설참외:면적,ha
0.0406,2018,서울특별시,시설참외:면적,ha
0,2019,서울특별시,시설참외:면적,ha
0.0027,2020,서울특별시,시설참외:면적,ha
0,2021,서울특별시,시설참외:면적,ha
0.0056,2022,서울특별시,시설참외:면적,ha
2292,2013,서울특별시,시설참외:10a당 생산량,kg
0,2014,서울특별시,시설참외:10a당 생산량,kg
0,2015,서울특별시,시설참외:10a당 생산량,kg
0,2016,서울특별시,시설참외:10a당 생산량,kg
2515,2017,서울특별시,시설참외:10a당 생산량,kg
2474,2018,서울특별시,시설참외:10a당 생산량,kg
0,2019,서울특별시,시설참외:10a당 생산량,kg
2456,2020,서울특별시,시설참외:10a당 생산량,kg
0,2021,서울특별시,시설참외:10a당 생산량,kg
2446,2022,서울특별시,시설참외:10a당 생산량,kg
23,2013,서울특별시,시설참외:생산량,톤
0,2014,서울특별시,시설참외:생산량,톤
0,2015,서울특별시,시설참외:생산량,톤
0,2016,서울특별시,시설참외:생산량,톤
4,2017,서울특별시,시설참외:생산량,톤
1,2018,서울특별시,시설참외:생산량,톤
0,2019,서울특별시,시설참외:생산량,톤
0,2020,서울특별시,시설참외:생산량,톤
0,2021,서울특별시,시설참외:생산량,톤
0,2022,서울특별시,시설참외:생산량,톤
0,2013,서울특별시,딸기:면적,ha
0,2014,서울특별시,딸기:면적,ha
0,2015,서울특별시,딸기:면적,ha
0,2016,서울특별시,딸기:면적,ha
0.0784,2017,서울특별시,딸기:면적,ha
0,2018,서울특별시,딸기:면적,ha
0,2019,서울특별시,딸기:면적,ha
0.0008,2020,서울특별시,딸기:면적,ha
0.6154,2021,서울특별시,딸기:면적,ha
0.1259,2022,서울특별시,딸기:면적,ha
0,2013,서울특별시,딸기:생산량,톤
0,2014,서울특별시,딸기:생산량,톤
0,2015,서울특별시,딸기:생산량,톤
0,2016,서울특별시,딸기:생산량,톤
2,2017,서울특별시,딸기:생산량,톤
0,2018,서울특별시,딸기:생산량,톤
0,2019,서울특별시,딸기:생산량,톤
0,2020,서울특별시,딸기:생산량,톤
17,2021,서울특별시,딸기:생산량,톤
3,2022,서울특별시,딸기:생산량,톤
0,2013,서울특별시,노지딸기:면적,ha
0,2014,서울특별시,노지딸기:면적,ha
0,2015,서울특별시,노지딸기:면적,ha
0,2016,서울특별시,노지딸기:면적,ha
0.0784,2017,서울특별시,노지딸기:면적,ha
0,2018,서울특별시,노지딸기:면적,ha
0,2019,서울특별시,노지딸기:면적,ha
0.0008,2020,서울특별시,노지딸기:면적,ha
0.1252,2021,서울특별시,노지딸기:면적,ha
0.1259,2022,서울특별시,노지딸기:면적,ha
0,2013,서울특별시,노지딸기:10a당 생산량,kg
0,2014,서울특별시,노지딸기:10a당 생산량,kg
0,2015,서울특별시,노지딸기:10a당 생산량,kg
0,2016,서울특별시,노지딸기:10a당 생산량,kg
2119,2017,서울특별시,노지딸기:10a당 생산량,kg
0,2018,서울특별시,노지딸기:10a당 생산량,kg
0,2019,서울특별시,노지딸기:10a당 생산량,kg
2066,2020,서울특별시,노지딸기:10a당 생산량,kg
2066,2021,서울특별시,노지딸기:10a당 생산량,kg
2066,2022,서울특별시,노지딸기:10a당 생산량,kg
0,2013,서울특별시,노지딸기:생산량,톤
0,2014,서울특별시,노지딸기:생산량,톤
0,2015,서울특별시,노지딸기:생산량,톤
0,2016,서울특별시,노지딸기:생산량,톤
2,2017,서울특별시,노지딸기:생산량,톤
0,2018,서울특별시,노지딸기:생산량,톤
0,2019,서울특별시,노지딸기:생산량,톤
0,2020,서울특별시,노지딸기:생산량,톤
3,2021,서울특별시,노지딸기:생산량,톤
3,2022,서울특별시,노지딸기:생산량,톤
0,2013,서울특별시,시설딸기:면적,ha
0,2014,서울특별시,시설딸기:면적,ha
0,2015,서울특별시,시설딸기:면적,ha
0,2016,서울특별시,시설딸기:면적,ha
0,2017,서울특별시,시설딸기:면적,ha
0,2018,서울특별시,시설딸기:면적,ha
0,2019,서울특별시,시설딸기:면적,ha
0,2020,서울특별시,시설딸기:면적,ha
0.4902,2021,서울특별시,시설딸기:면적,ha
0,2022,서울특별시,시설딸기:면적,ha
0,2013,서울특별시,시설딸기:10a당 생산량,kg
0,2014,서울특별시,시설딸기:10a당 생산량,kg
0,2015,서울특별시,시설딸기:10a당 생산량,kg
0,2016,서울특별시,시설딸기:10a당 생산량,kg
0,2017,서울특별시,시설딸기:10a당 생산량,kg
0,2018,서울특별시,시설딸기:10a당 생산량,kg
0,2019,서울특별시,시설딸기:10a당 생산량,kg
0,2020,서울특별시,시설딸기:10a당 생산량,kg
2826,2021,서울특별시,시설딸기:10a당 생산량,kg
0,2022,서울특별시,시설딸기:10a당 생산량,kg
0,2013,서울특별시,시설딸기:생산량,톤
0,2014,서울특별시,시설딸기:생산량,톤
0,2015,서울특별시,시설딸기:생산량,톤
0,2016,서울특별시,시설딸기:생산량,톤
0,2017,서울특별시,시설딸기:생산량,톤
0,2018,서울특별시,시설딸기:생산량,톤
0,2019,서울특별시,시설딸기:생산량,톤
0,2020,서울특별시,시설딸기:생산량,톤
14,2021,서울특별시,시설딸기:생산량,톤
0,2022,서울특별시,시설딸기:생산량,톤
2,2013,서울특별시,오이:면적,ha
5,2014,서울특별시,오이:면적,ha
17,2015,서울특별시,오이:면적,ha
0,2016,서울특별시,오이:면적,ha
1.2131,2017,서울특별시,오이:면적,ha
1.6485,2018,서울특별시,오이:면적,ha
1.8152,2019,서울특별시,오이:면적,ha
3.1468,2020,서울특별시,오이:면적,ha
2.7369,2021,서울특별시,오이:면적,ha
10.6852,2022,서울특별시,오이:면적,ha
137,2013,서울특별시,오이:생산량,톤
341,2014,서울특별시,오이:생산량,톤
1160,2015,서울특별시,오이:생산량,톤
0,2016,서울특별시,오이:생산량,톤
51,2017,서울특별시,오이:생산량,톤
91,2018,서울특별시,오이:생산량,톤
92,2019,서울특별시,오이:생산량,톤
173,2020,서울특별시,오이:생산량,톤
126,2021,서울특별시,오이:생산량,톤
592,2022,서울특별시,오이:생산량,톤
0,2013,서울특별시,노지오이:면적,ha
0,2014,서울특별시,노지오이:면적,ha
0,2015,서울특별시,노지오이:면적,ha
0,2016,서울특별시,노지오이:면적,ha
0.7358,2017,서울특별시,노지오이:면적,ha
0.2802,2018,서울특별시,노지오이:면적,ha
0.4914,2019,서울특별시,노지오이:면적,ha
0.3765,2020,서울특별시,노지오이:면적,ha
1.2052,2021,서울특별시,노지오이:면적,ha
1.2529,2022,서울특별시,노지오이:면적,ha
0,2013,서울특별시,노지오이:10a당 생산량,kg
0,2014,서울특별시,노지오이:10a당 생산량,kg
0,2015,서울특별시,노지오이:10a당 생산량,kg
0,2016,서울특별시,노지오이:10a당 생산량,kg
3062,2017,서울특별시,노지오이:10a당 생산량,kg
3866,2018,서울특별시,노지오이:10a당 생산량,kg
3015,2019,서울특별시,노지오이:10a당 생산량,kg
3013,2020,서울특별시,노지오이:10a당 생산량,kg
3028,2021,서울특별시,노지오이:10a당 생산량,kg
3302,2022,서울특별시,노지오이:10a당 생산량,kg
0,2013,서울특별시,노지오이:생산량,톤
0,2014,서울특별시,노지오이:생산량,톤
0,2015,서울특별시,노지오이:생산량,톤
0,2016,서울특별시,노지오이:생산량,톤
23,2017,서울특별시,노지오이:생산량,톤
11,2018,서울특별시,노지오이:생산량,톤
15,2019,서울특별시,노지오이:생산량,톤
11,2020,서울특별시,노지오이:생산량,톤
36,2021,서울특별시,노지오이:생산량,톤
41,2022,서울특별시,노지오이:생산량,톤
2,2013,서울특별시,시설오이:면적,ha
5,2014,서울특별시,시설오이:면적,ha
17,2015,서울특별시,시설오이:면적,ha
0,2016,서울특별시,시설오이:면적,ha
0.4773,2017,서울특별시,시설오이:면적,ha
1.3683,2018,서울특별시,시설오이:면적,ha
1.3238,2019,서울특별시,시설오이:면적,ha
2.7703,2020,서울특별시,시설오이:면적,ha
1.5317,2021,서울특별시,시설오이:면적,ha
9.4323,2022,서울특별시,시설오이:면적,ha
6826,2013,서울특별시,시설오이:10a당 생산량,kg
6826,2014,서울특별시,시설오이:10a당 생산량,kg
6826,2015,서울특별시,시설오이:10a당 생산량,kg
0,2016,서울특별시,시설오이:10a당 생산량,kg
5850,2017,서울특별시,시설오이:10a당 생산량,kg
5844,2018,서울특별시,시설오이:10a당 생산량,kg
5844,2019,서울특별시,시설오이:10a당 생산량,kg
5844,2020,서울특별시,시설오이:10a당 생산량,kg
5844,2021,서울특별시,시설오이:10a당 생산량,kg
5844,2022,서울특별시,시설오이:10a당 생산량,kg
137,2013,서울특별시,시설오이:생산량,톤
341,2014,서울특별시,시설오이:생산량,톤
1160,2015,서울특별시,시설오이:생산량,톤
0,2016,서울특별시,시설오이:생산량,톤
28,2017,서울특별시,시설오이:생산량,톤
80,2018,서울특별시,시설오이:생산량,톤
77,2019,서울특별시,시설오이:생산량,톤
162,2020,서울특별시,시설오이:생산량,톤
90,2021,서울특별시,시설오이:생산량,톤
551,2022,서울특별시,시설오이:생산량,톤
9,2013,서울특별시,호박:면적,ha
4,2014,서울특별시,호박:면적,ha
5,2015,서울특별시,호박:면적,ha
4,2016,서울특별시,호박:면적,ha
5.0966,2017,서울특별시,호박:면적,ha
3.5269,2018,서울특별시,호박:면적,ha
3.0794,2019,서울특별시,호박:면적,ha
3.0806,2020,서울특별시,호박:면적,ha
2.1123,2021,서울특별시,호박:면적,ha
3.2308,2022,서울특별시,호박:면적,ha
497,2013,서울특별시,호박:생산량,톤
277,2014,서울특별시,호박:생산량,톤
223,2015,서울특별시,호박:생산량,톤
156,2016,서울특별시,호박:생산량,톤
169,2017,서울특별시,호박:생산량,톤
122,2018,서울특별시,호박:생산량,톤
112,2019,서울특별시,호박:생산량,톤
111,2020,서울특별시,호박:생산량,톤
80,2021,서울특별시,호박:생산량,톤
120,2022,서울특별시,호박:생산량,톤
2,2013,서울특별시,노지호박:면적,ha
1,2014,서울특별시,노지호박:면적,ha
0,2015,서울특별시,노지호박:면적,ha
3,2016,서울특별시,노지호박:면적,ha
4.3405,2017,서울특별시,노지호박:면적,ha
2.9236,2018,서울특별시,노지호박:면적,ha
2.7704,2019,서울특별시,노지호박:면적,ha
2.8864,2020,서울특별시,노지호박:면적,ha
1.729,2021,서울특별시,노지호박:면적,ha
2.8044,2022,서울특별시,노지호박:면적,ha
1912,2013,서울특별시,노지호박:10a당 생산량,kg
2330,2014,서울특별시,노지호박:10a당 생산량,kg
0,2015,서울특별시,노지호박:10a당 생산량,kg
3180,2016,서울특별시,노지호박:10a당 생산량,kg
3033,2017,서울특별시,노지호박:10a당 생산량,kg
3156,2018,서울특별시,노지호박:10a당 생산량,kg
3511,2019,서울특별시,노지호박:10a당 생산량,kg
3510,2020,서울특별시,노지호박:10a당 생산량,kg
3520,2021,서울특별시,노지호박:10a당 생산량,kg
3517,2022,서울특별시,노지호박:10a당 생산량,kg
38,2013,서울특별시,노지호박:생산량,톤
23,2014,서울특별시,노지호박:생산량,톤
0,2015,서울특별시,노지호박:생산량,톤
95,2016,서울특별시,노지호박:생산량,톤
132,2017,서울특별시,노지호박:생산량,톤
92,2018,서울특별시,노지호박:생산량,톤
97,2019,서울특별시,노지호박:생산량,톤
101,2020,서울특별시,노지호박:생산량,톤
61,2021,서울특별시,노지호박:생산량,톤
99,2022,서울특별시,노지호박:생산량,톤
7,2013,서울특별시,시설호박:면적,ha
3,2014,서울특별시,시설호박:면적,ha
5,2015,서울특별시,시설호박:면적,ha
1,2016,서울특별시,시설호박:면적,ha
0.7561,2017,서울특별시,시설호박:면적,ha
0.6033,2018,서울특별시,시설호박:면적,ha
0.309,2019,서울특별시,시설호박:면적,ha
0.1942,2020,서울특별시,시설호박:면적,ha
0.3833,2021,서울특별시,시설호박:면적,ha
0.4264,2022,서울특별시,시설호박:면적,ha
6556,2013,서울특별시,시설호박:10a당 생산량,kg
8468,2014,서울특별시,시설호박:10a당 생산량,kg
4462,2015,서울특별시,시설호박:10a당 생산량,kg
6071,2016,서울특별시,시설호박:10a당 생산량,kg
4900,2017,서울특별시,시설호박:10a당 생산량,kg
4906,2018,서울특별시,시설호박:10a당 생산량,kg
4906,2019,서울특별시,시설호박:10a당 생산량,kg
4906,2020,서울특별시,시설호박:10a당 생산량,kg
4906,2021,서울특별시,시설호박:10a당 생산량,kg
4906,2022,서울특별시,시설호박:10a당 생산량,kg
459,2013,서울특별시,시설호박:생산량,톤
254,2014,서울특별시,시설호박:생산량,톤
223,2015,서울특별시,시설호박:생산량,톤
61,2016,서울특별시,시설호박:생산량,톤
37,2017,서울특별시,시설호박:생산량,톤
30,2018,서울특별시,시설호박:생산량,톤
15,2019,서울특별시,시설호박:생산량,톤
10,2020,서울특별시,시설호박:생산량,톤
19,2021,서울특별시,시설호박:생산량,톤
21,2022,서울특별시,시설호박:생산량,톤
2,2013,서울특별시,토마토:면적,ha
1,2014,서울특별시,토마토:면적,ha
6,2015,서울특별시,토마토:면적,ha
4,2016,서울특별시,토마토:면적,ha
2.3893,2017,서울특별시,토마토:면적,ha
3.9239,2018,서울특별시,토마토:면적,ha
3.9029,2019,서울특별시,토마토:면적,ha
3.573,2020,서울특별시,토마토:면적,ha
12.5005,2021,서울특별시,토마토:면적,ha
9.4123,2022,서울특별시,토마토:면적,ha
137,2013,서울특별시,토마토:생산량,톤
69,2014,서울특별시,토마토:생산량,톤
411,2015,서울특별시,토마토:생산량,톤
150,2016,서울특별시,토마토:생산량,톤
34,2017,서울특별시,토마토:생산량,톤
18,2018,서울특별시,토마토:생산량,톤
18,2019,서울특별시,토마토:생산량,톤
16,2020,서울특별시,토마토:생산량,톤
56,2021,서울특별시,토마토:생산량,톤
42,2022,서울특별시,토마토:생산량,톤
0,2013,서울특별시,노지토마토:면적,ha
0,2014,서울특별시,노지토마토:면적,ha
0,2015,서울특별시,노지토마토:면적,ha
0,2016,서울특별시,노지토마토:면적,ha
0,2017,서울특별시,노지토마토:면적,ha
0,2018,서울특별시,노지토마토:면적,ha
0,2019,서울특별시,노지토마토:면적,ha
0,2020,서울특별시,노지토마토:면적,ha
0,2021,서울특별시,노지토마토:면적,ha
0,2022,서울특별시,노지토마토:면적,ha
0,2013,서울특별시,노지토마토:10a당 생산량,kg
0,2014,서울특별시,노지토마토:10a당 생산량,kg
0,2015,서울특별시,노지토마토:10a당 생산량,kg
0,2016,서울특별시,노지토마토:10a당 생산량,kg
0,2017,서울특별시,노지토마토:10a당 생산량,kg
0,2018,서울특별시,노지토마토:10a당 생산량,kg
0,2019,서울특별시,노지토마토:10a당 생산량,kg
0,2020,서울특별시,노지토마토:10a당 생산량,kg
0,2021,서울특별시,노지토마토:10a당 생산량,kg
0,2022,서울특별시,노지토마토:10a당 생산량,kg
0,2013,서울특별시,노지토마토:생산량,톤
0,2014,서울특별시,노지토마토:생산량,톤
0,2015,서울특별시,노지토마토:생산량,톤
0,2016,서울특별시,노지토마토:생산량,톤
0,2017,서울특별시,노지토마토:생산량,톤
0,2018,서울특별시,노지토마토:생산량,톤
0,2019,서울특별시,노지토마토:생산량,톤
0,2020,서울특별시,노지토마토:생산량,톤
0,2021,서울특별시,노지토마토:생산량,톤
0,2022,서울특별시,노지토마토:생산량,톤
2,2013,서울특별시,시설토마토:면적,ha
1,2014,서울특별시,시설토마토:면적,ha
6,2015,서울특별시,시설토마토:면적,ha
4,2016,서울특별시,시설토마토:면적,ha
2.3893,2017,서울특별시,시설토마토:면적,ha
3.9239,2018,서울특별시,시설토마토:면적,ha
3.9029,2019,서울특별시,시설토마토:면적,ha
3.573,2020,서울특별시,시설토마토:면적,ha
12.5005,2021,서울특별시,시설토마토:면적,ha
9.4123,2022,서울특별시,시설토마토:면적,ha
6850,2013,서울특별시,시설토마토:10a당 생산량,kg
6850,2014,서울특별시,시설토마토:10a당 생산량,kg
6850,2015,서울특별시,시설토마토:10a당 생산량,kg
3758,2016,서울특별시,시설토마토:10a당 생산량,kg
